Fuel system status: Fuel system 2	Short Term Fuel Trim - Bank 1 [%]	Long Term Fuel Trim - Bank 1 [%]	Bank 1 - Sensor 1 (O2S): Short Term Fuel Trim [%]	Bank 1 - Sensor 2 (O2S): Short Term Fuel Trim [%]	Engine RPM [RPM]	Air Flow Rate from Mass Flow Sensor [lb/min]	Intake Air Temperature [°F]	Absolute Throttle Position [%]	Vehicle Speed Sensor [mph]	Ignition Timing Advance for #1 Cylinder	Engine Coolant Temperature [°F]	Battery voltage [V]	Calculated engine load [%]	Bank 1 - Sensor 2 (O2S): Oxygen Sensor Output Voltage [V]	Bank 1 - Sensor 1 (O2S): Oxygen Sensor Output Voltage [V]	Fuel consumption [MPG]	Time
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	string
					class	class	class	class	class	class	class	class	class	class	class	class	meta
	3.9	25.0	3.9		650.0	0.3	89.0	11.0	0.0	13.5	201.0	13.6	17.6	0.115	0.775	0.0	14:14:37.540
	3.9	25.0	3.9		650.0	0.3	89.0	11.0	0.0	13.5	201.0	13.6	17.6	0.15	0.775	0.0	14:14:37.808
	3.9	25.0	3.9		650.0	0.3	89.0	11.0	0.0	13.5	201.0	13.6	17.6	0.15	0.775	0.0	14:14:38.066
	3.9	25.0	3.9		650.0	0.3	89.0	11.0	0.0	13.5	201.0	13.6	17.6	0.15	0.775	0.0	14:14:38.582
	3.9	25.0	3.9		650.0	0.3	89.0	11.0	0.0	13.5	201.0	13.7	17.6	0.15	0.775	0.0	14:14:38.818
	3.9	25.0	3.9		650.0	0.3	89.0	11.0	0.0	13.5	201.0	13.7	17.6	0.15	0.775	0.0	14:14:39.067
	3.9	25.0	3.9		650.0	0.3	89.0	11.0	0.0	13.5	201.0	13.7	17.6	0.15	0.775	0.0	14:14:39.067
	3.9	25.0	3.9		650.0	0.3	89.0	11.0	0.0	13.5	201.0	13.7	40.8	0.15	0.775	0.0	14:14:39.311
	3.9	25.0	3.9		650.0	0.3	89.0	11.0	0.0	13.5	201.0	13.7	40.8	0.15	0.775	0.0	14:14:39.559
	11.7	25.0	3.9		650.0	0.3	89.0	11.0	0.0	13.5	201.0	13.7	40.8	0.15	0.775	0.0	14:14:39.827
	11.7	33.6	3.9		650.0	0.3	89.0	11.0	0.0	13.5	201.0	13.7	40.8	0.15	0.775	0.0	14:14:40.077
	11.7	33.6	3.9		1570.0	0.3	89.0	11.0	0.0	13.5	201.0	13.7	40.8	0.15	0.775	0.0	14:14:40.349
	11.7	33.6	3.9		1570.0	0.3	89.0	11.0	2.0	13.5	201.0	13.7	40.8	0.15	0.775	0.0	14:14:40.627
	11.7	33.6	3.9		1570.0	0.3	89.0	11.0	2.0	23.5	201.0	13.7	40.8	0.15	0.775	0.0	14:14:40.876
	11.7	33.6	3.9		1570.0	0.3	89.0	11.0	2.0	23.5	201.0	13.7	40.8	0.15	0.775	0.0	14:14:41.147
	11.7	33.6	3.9		1570.0	1.9	89.0	11.0	2.0	23.5	201.0	13.7	40.8	0.15	0.775	0.0	14:14:41.413
	11.7	33.6	3.9		1570.0	1.9	89.0	20.0	2.0	23.5	201.0	13.7	40.8	0.15	0.775	0.0	14:14:41.676
	11.7	33.6	3.9		1570.0	1.9	89.0	20.0	2.0	23.5	201.0	13.7	40.8	0.15	0.775	0.0	14:14:41.986
	11.7	33.6	3.9		1570.0	1.9	89.0	20.0	2.0	23.5	201.0	13.7	40.8	0.15	0.76	0.0	14:14:42.245
	11.7	33.6	-0.8		1570.0	1.9	89.0	20.0	2.0	23.5	201.0	13.7	40.8	0.15	0.76	0.0	14:14:42.246
	11.7	33.6	-0.8		1570.0	1.9	89.0	20.0	2.0	23.5	201.0	13.7	40.8	0.795	0.76	0.0	14:14:42.510
	11.7	33.6	-0.8		1570.0	1.9	89.0	20.0	2.0	23.5	201.0	13.7	40.8	0.795	0.76	0.0	14:14:42.766
	11.7	33.6	-0.8		1570.0	1.9	89.0	20.0	2.0	23.5	201.0	13.7	40.8	0.795	0.76	8.1	14:14:43.298
	11.7	33.6	-0.8		1570.0	1.9	89.0	20.0	2.0	23.5	201.0	13.6	40.8	0.795	0.76	8.1	14:14:43.533
	11.7	33.6	-0.8		1570.0	1.9	89.0	20.0	2.0	23.5	201.0	13.6	40.8	0.795	0.76	8.1	14:14:43.804
	11.7	33.6	-0.8		1570.0	1.9	89.0	20.0	2.0	23.5	201.0	13.6	40.8	0.795	0.76	8.1	14:14:43.804
	11.7	33.6	-0.8		1570.0	1.9	89.0	20.0	2.0	23.5	201.0	13.6	52.9	0.795	0.76	8.1	14:14:44.079
	11.7	33.6	-0.8		1570.0	1.9	89.0	20.0	2.0	23.5	203.0	13.6	52.9	0.795	0.76	8.1	14:14:44.328
	4.7	33.6	-0.8		1570.0	1.9	89.0	20.0	2.0	23.5	203.0	13.6	52.9	0.795	0.76	8.1	14:14:44.577
	4.7	40.6	-0.8		1570.0	1.9	89.0	20.0	2.0	23.5	203.0	13.6	52.9	0.795	0.76	8.1	14:14:44.829
	4.7	40.6	-0.8		2139.0	1.9	89.0	20.0	2.0	23.5	203.0	13.6	52.9	0.795	0.76	8.1	14:14:45.102
	4.7	40.6	-0.8		2139.0	1.9	89.0	20.0	18.0	23.5	203.0	13.6	52.9	0.795	0.76	8.1	14:14:45.353
	4.7	40.6	-0.8		2139.0	1.9	89.0	20.0	18.0	15.5	203.0	13.6	52.9	0.795	0.76	8.1	14:14:45.604
	4.7	40.6	-0.8		2139.0	1.9	86.0	20.0	18.0	15.5	203.0	13.6	52.9	0.795	0.76	8.1	14:14:45.880
	4.7	40.6	-0.8		2139.0	3.2	86.0	20.0	18.0	15.5	203.0	13.6	52.9	0.795	0.76	8.1	14:14:46.128
	4.7	40.6	-0.8		2139.0	3.2	86.0	27.5	18.0	15.5	203.0	13.6	52.9	0.795	0.76	8.1	14:14:46.392
	4.7	40.6	-0.8		2139.0	3.2	86.0	27.5	18.0	15.5	203.0	13.6	52.9	0.795	0.76	8.1	14:14:46.648
	4.7	40.6	-0.8		2139.0	3.2	86.0	27.5	18.0	15.5	203.0	13.6	52.9	0.795	0.31	8.1	14:14:46.903
	4.7	40.6	-5.5		2139.0	3.2	86.0	27.5	18.0	15.5	203.0	13.6	52.9	0.795	0.31	8.1	14:14:46.903
	4.7	40.6	-5.5		2139.0	3.2	86.0	27.5	18.0	15.5	203.0	13.6	52.9	0.28	0.31	8.1	14:14:47.170
	4.7	40.6	-5.5		2139.0	3.2	86.0	27.5	18.0	15.5	203.0	13.6	52.9	0.28	0.31	8.1	14:14:47.418
	4.7	40.6	-5.5		2139.0	3.2	86.0	27.5	18.0	15.5	203.0	13.6	52.9	0.28	0.31	11.0	14:14:47.947
	4.7	40.6	-5.5		2139.0	3.2	86.0	27.5	18.0	15.5	203.0	13.7	52.9	0.28	0.31	11.0	14:14:48.182
	4.7	40.6	-5.5		2139.0	3.2	86.0	27.5	18.0	15.5	203.0	13.7	52.9	0.28	0.31	11.0	14:14:48.438
	4.7	40.6	-5.5		2139.0	3.2	86.0	27.5	18.0	15.5	203.0	13.7	52.9	0.28	0.31	11.0	14:14:48.438
	4.7	40.6	-5.5		2139.0	3.2	86.0	27.5	18.0	15.5	203.0	13.7	58.8	0.28	0.31	11.0	14:14:48.683
	4.7	40.6	-5.5		2139.0	3.2	86.0	27.5	18.0	15.5	203.0	13.7	58.8	0.28	0.31	11.0	14:14:48.929
	-3.1	40.6	-5.5		2139.0	3.2	86.0	27.5	18.0	15.5	203.0	13.7	58.8	0.28	0.31	11.0	14:14:49.175
	-3.1	40.6	-5.5		2139.0	3.2	86.0	27.5	18.0	15.5	203.0	13.7	58.8	0.28	0.31	11.0	14:14:49.434
	-3.1	40.6	-5.5		2989.0	3.2	86.0	27.5	18.0	15.5	203.0	13.7	58.8	0.28	0.31	11.0	14:14:49.682
	-3.1	40.6	-5.5		2989.0	3.2	86.0	27.5	31.0	15.5	203.0	13.7	58.8	0.28	0.31	11.0	14:14:49.924
	-3.1	40.6	-5.5		2989.0	3.2	86.0	27.5	31.0	12.0	203.0	13.7	58.8	0.28	0.31	11.0	14:14:50.168
	-3.1	40.6	-5.5		2989.0	3.2	82.0	27.5	31.0	12.0	203.0	13.7	58.8	0.28	0.31	11.0	14:14:50.415
	-3.1	40.6	-5.5		2989.0	2.6	82.0	27.5	31.0	12.0	203.0	13.7	58.8	0.28	0.31	11.0	14:14:50.668
	-3.1	40.6	-5.5		2989.0	2.6	82.0	23.5	31.0	12.0	203.0	13.7	58.8	0.28	0.31	11.0	14:14:50.927
	-3.1	40.6	-5.5		2989.0	2.6	82.0	23.5	31.0	12.0	203.0	13.7	58.8	0.28	0.31	11.0	14:14:51.190
	-3.1	40.6	-5.5		2989.0	2.6	82.0	23.5	31.0	12.0	203.0	13.7	58.8	0.28	0.215	11.0	14:14:51.459
	-3.1	40.6	-7.8		2989.0	2.6	82.0	23.5	31.0	12.0	203.0	13.7	58.8	0.28	0.215	11.0	14:14:51.459
	-3.1	40.6	-7.8		2989.0	2.6	82.0	23.5	31.0	12.0	203.0	13.7	58.8	0.525	0.215	11.0	14:14:51.734
	-3.1	40.6	-7.8		2989.0	2.6	82.0	23.5	31.0	12.0	203.0	13.7	58.8	0.525	0.215	11.0	14:14:52.007
	-3.1	40.6	-7.8		2989.0	2.6	82.0	23.5	31.0	12.0	203.0	13.7	58.8	0.525	0.215	20.2	14:14:52.513
	-3.1	40.6	-7.8		2989.0	2.6	82.0	23.5	31.0	12.0	203.0	13.7	58.8	0.525	0.215	20.2	14:14:52.749
	-3.1	40.6	-7.8		2989.0	2.6	82.0	23.5	31.0	12.0	203.0	13.7	58.8	0.525	0.215	20.2	14:14:53.007
	-3.1	40.6	-7.8		2989.0	2.6	82.0	23.5	31.0	12.0	203.0	13.7	58.8	0.525	0.215	20.2	14:14:53.007
	-3.1	40.6	-7.8		2989.0	2.6	82.0	23.5	31.0	12.0	203.0	13.7	34.9	0.525	0.215	20.2	14:14:53.252
	-3.1	40.6	-7.8		2989.0	2.6	82.0	23.5	31.0	12.0	204.0	13.7	34.9	0.525	0.215	20.2	14:14:53.497
	-14.8	40.6	-7.8		2989.0	2.6	82.0	23.5	31.0	12.0	204.0	13.7	34.9	0.525	0.215	20.2	14:14:53.747
	-14.8	14.8	-7.8		2989.0	2.6	82.0	23.5	31.0	12.0	204.0	13.7	34.9	0.525	0.215	20.2	14:14:54.022
	-14.8	14.8	-7.8		1693.0	2.6	82.0	23.5	31.0	12.0	204.0	13.7	34.9	0.525	0.215	20.2	14:14:54.271
	-14.8	14.8	-7.8		1693.0	2.6	82.0	23.5	37.0	12.0	204.0	13.7	34.9	0.525	0.215	20.2	14:14:54.526
	-14.8	14.8	-7.8		1693.0	2.6	82.0	23.5	37.0	19.0	204.0	13.7	34.9	0.525	0.215	20.2	14:14:54.780
	-14.8	14.8	-7.8		1693.0	2.6	80.0	23.5	37.0	19.0	204.0	13.7	34.9	0.525	0.215	20.2	14:14:55.054
	-14.8	14.8	-7.8		1693.0	0.3	80.0	23.5	37.0	19.0	204.0	13.7	34.9	0.525	0.215	20.2	14:14:55.326
	-14.8	14.8	-7.8		1693.0	0.3	80.0	11.0	37.0	19.0	204.0	13.7	34.9	0.525	0.215	20.2	14:14:55.578
	-14.8	14.8	-7.8		1693.0	0.3	80.0	11.0	37.0	19.0	204.0	13.7	34.9	0.525	0.215	20.2	14:14:55.826
	-14.8	14.8	-7.8		1693.0	0.3	80.0	11.0	37.0	19.0	204.0	13.7	34.9	0.525	0.0	20.2	14:14:56.070
	-14.8	14.8	0.0		1693.0	0.3	80.0	11.0	37.0	19.0	204.0	13.7	34.9	0.525	0.0	20.2	14:14:56.070
	-14.8	14.8	0.0		1693.0	0.3	80.0	11.0	37.0	19.0	204.0	13.7	34.9	0.0	0.0	20.2	14:14:56.318
	-14.8	14.8	0.0		1693.0	0.3	80.0	11.0	37.0	19.0	204.0	13.7	34.9	0.0	0.0	20.2	14:14:56.594
	-14.8	14.8	0.0		1693.0	0.3	80.0	11.0	37.0	19.0	204.0	13.7	34.9	0.0	0.0	168.9	14:14:57.099
	-14.8	14.8	0.0		1693.0	0.3	80.0	11.0	37.0	19.0	204.0	13.7	34.9	0.0	0.0	168.9	14:14:57.339
	-14.8	14.8	0.0		1693.0	0.3	80.0	11.0	37.0	19.0	204.0	13.7	34.9	0.0	0.0	168.9	14:14:57.593
	-14.8	14.8	0.0		1693.0	0.3	80.0	11.0	37.0	19.0	204.0	13.7	34.9	0.0	0.0	168.9	14:14:57.593
	-14.8	14.8	0.0		1693.0	0.3	80.0	11.0	37.0	19.0	204.0	13.7	12.5	0.0	0.0	168.9	14:14:57.855
	-14.8	14.8	0.0		1693.0	0.3	80.0	11.0	37.0	19.0	203.0	13.7	12.5	0.0	0.0	168.9	14:14:58.095
	0.0	14.8	0.0		1693.0	0.3	80.0	11.0	37.0	19.0	203.0	13.7	12.5	0.0	0.0	168.9	14:14:58.348
	0.0	14.8	0.0		1693.0	0.3	80.0	11.0	37.0	19.0	203.0	13.7	12.5	0.0	0.0	168.9	14:14:58.614
	0.0	14.8	0.0		1570.0	0.3	80.0	11.0	37.0	19.0	203.0	13.7	12.5	0.0	0.0	168.9	14:14:58.894
	0.0	14.8	0.0		1570.0	0.3	80.0	11.0	36.0	19.0	203.0	13.7	12.5	0.0	0.0	168.9	14:14:59.169
	0.0	14.8	0.0		1570.0	0.3	80.0	11.0	36.0	24.5	203.0	13.7	12.5	0.0	0.0	168.9	14:14:59.434
	0.0	14.8	0.0		1570.0	0.3	80.0	11.0	36.0	24.5	203.0	13.7	12.5	0.0	0.0	168.9	14:14:59.705
	0.0	14.8	0.0		1570.0	2.0	80.0	11.0	36.0	24.5	203.0	13.7	12.5	0.0	0.0	168.9	14:14:59.964
	0.0	14.8	0.0		1570.0	2.0	80.0	20.4	36.0	24.5	203.0	13.7	12.5	0.0	0.0	168.9	14:15:00.229
	0.0	14.8	0.0		1570.0	2.0	80.0	20.4	36.0	24.5	203.0	13.7	12.5	0.0	0.0	168.9	14:15:00.479
	0.0	14.8	0.0		1570.0	2.0	80.0	20.4	36.0	24.5	203.0	13.7	12.5	0.0	0.35	168.9	14:15:00.739
	0.0	14.8	14.8		1570.0	2.0	80.0	20.4	36.0	24.5	203.0	13.7	12.5	0.0	0.35	168.9	14:15:00.739
	0.0	14.8	14.8		1570.0	2.0	80.0	20.4	36.0	24.5	203.0	13.7	12.5	0.14	0.35	168.9	14:15:01.001
	0.0	14.8	14.8		1570.0	2.0	80.0	20.4	36.0	24.5	203.0	13.7	12.5	0.14	0.35	168.9	14:15:01.263
	0.0	14.8	14.8		1570.0	2.0	80.0	20.4	36.0	24.5	203.0	13.7	12.5	0.14	0.35	34.5	14:15:01.766
	0.0	14.8	14.8		1570.0	2.0	80.0	20.4	36.0	24.5	203.0	13.8	12.5	0.14	0.35	34.5	14:15:02.003
	0.0	14.8	14.8		1570.0	2.0	80.0	20.4	36.0	24.5	203.0	13.8	12.5	0.14	0.35	34.5	14:15:02.259
	0.0	14.8	14.8		1570.0	2.0	80.0	20.4	36.0	24.5	203.0	13.8	12.5	0.14	0.35	34.5	14:15:02.259
	0.0	14.8	14.8		1570.0	2.0	80.0	20.4	36.0	24.5	203.0	13.8	36.5	0.14	0.35	34.5	14:15:02.516
	0.0	14.8	14.8		1570.0	2.0	80.0	20.4	36.0	24.5	203.0	13.8	36.5	0.14	0.35	34.5	14:15:02.790
	4.7	14.8	14.8		1570.0	2.0	80.0	20.4	36.0	24.5	203.0	13.8	36.5	0.14	0.35	34.5	14:15:03.066
	4.7	35.9	14.8		1570.0	2.0	80.0	20.4	36.0	24.5	203.0	13.8	36.5	0.14	0.35	34.5	14:15:03.330
	4.7	35.9	14.8		1758.0	2.0	80.0	20.4	36.0	24.5	203.0	13.8	36.5	0.14	0.35	34.5	14:15:03.607
	4.7	35.9	14.8		1758.0	2.0	80.0	20.4	37.0	24.5	203.0	13.8	36.5	0.14	0.35	34.5	14:15:03.862
	4.7	35.9	14.8		1758.0	2.0	80.0	20.4	37.0	26.0	203.0	13.8	36.5	0.14	0.35	34.5	14:15:04.107
	4.7	35.9	14.8		1758.0	2.0	78.0	20.4	37.0	26.0	203.0	13.8	36.5	0.14	0.35	34.5	14:15:04.376
	4.7	35.9	14.8		1758.0	1.3	78.0	20.4	37.0	26.0	203.0	13.8	36.5	0.14	0.35	34.5	14:15:04.636
	4.7	35.9	14.8		1758.0	1.3	78.0	16.9	37.0	26.0	203.0	13.8	36.5	0.14	0.35	34.5	14:15:04.889
	4.7	35.9	14.8		1758.0	1.3	78.0	16.9	37.0	26.0	203.0	13.8	36.5	0.14	0.35	34.5	14:15:05.146
	4.7	35.9	14.8		1758.0	1.3	78.0	16.9	37.0	26.0	203.0	13.8	36.5	0.14	0.065	34.5	14:15:05.412
	4.7	35.9	5.5		1758.0	1.3	78.0	16.9	37.0	26.0	203.0	13.8	36.5	0.14	0.065	34.5	14:15:05.413
	4.7	35.9	5.5		1758.0	1.3	78.0	16.9	37.0	26.0	203.0	13.8	36.5	0.115	0.065	34.5	14:15:05.669
	4.7	35.9	5.5		1758.0	1.3	78.0	16.9	37.0	26.0	203.0	13.8	36.5	0.115	0.065	34.5	14:15:05.940
	4.7	35.9	5.5		1758.0	1.3	78.0	16.9	37.0	26.0	203.0	13.8	36.5	0.115	0.065	60.3	14:15:06.442
	4.7	35.9	5.5		1758.0	1.3	78.0	16.9	37.0	26.0	203.0	13.8	36.5	0.115	0.065	60.3	14:15:06.678
	4.7	35.9	5.5		1758.0	1.3	78.0	16.9	37.0	26.0	203.0	13.8	36.5	0.115	0.065	60.3	14:15:06.949
	4.7	35.9	5.5		1758.0	1.3	78.0	16.9	37.0	26.0	203.0	13.8	36.5	0.115	0.065	60.3	14:15:06.949
	4.7	35.9	5.5		1758.0	1.3	78.0	16.9	37.0	26.0	203.0	13.8	19.6	0.115	0.065	60.3	14:15:07.212
	4.7	35.9	5.5		1758.0	1.3	78.0	16.9	37.0	26.0	203.0	13.8	19.6	0.115	0.065	60.3	14:15:07.469
	12.5	35.9	5.5		1758.0	1.3	78.0	16.9	37.0	26.0	203.0	13.8	19.6	0.115	0.065	60.3	14:15:07.715
	12.5	33.6	5.5		1758.0	1.3	78.0	16.9	37.0	26.0	203.0	13.8	19.6	0.115	0.065	60.3	14:15:07.957
	12.5	33.6	5.5		1533.0	1.3	78.0	16.9	37.0	26.0	203.0	13.8	19.6	0.115	0.065	60.3	14:15:08.206
	12.5	33.6	5.5		1533.0	1.3	78.0	16.9	37.0	26.0	203.0	13.8	19.6	0.115	0.065	60.3	14:15:08.460
	12.5	33.6	5.5		1533.0	1.3	78.0	16.9	37.0	21.5	203.0	13.8	19.6	0.115	0.065	60.3	14:15:08.710
	12.5	33.6	5.5		1533.0	1.3	78.0	16.9	37.0	21.5	203.0	13.8	19.6	0.115	0.065	60.3	14:15:08.957
	12.5	33.6	5.5		1533.0	1.2	78.0	16.9	37.0	21.5	203.0	13.8	19.6	0.115	0.065	60.3	14:15:09.207
	12.5	33.6	5.5		1533.0	1.2	78.0	14.5	37.0	21.5	203.0	13.8	19.6	0.115	0.065	60.3	14:15:09.475
	12.5	33.6	5.5		1533.0	1.2	78.0	14.5	37.0	21.5	203.0	13.8	19.6	0.115	0.065	60.3	14:15:09.725
	12.5	33.6	5.5		1533.0	1.2	78.0	14.5	37.0	21.5	203.0	13.8	19.6	0.115	0.105	60.3	14:15:09.974
	12.5	33.6	10.2		1533.0	1.2	78.0	14.5	37.0	21.5	203.0	13.8	19.6	0.115	0.105	60.3	14:15:09.974
	12.5	33.6	10.2		1533.0	1.2	78.0	14.5	37.0	21.5	203.0	13.8	19.6	0.205	0.105	60.3	14:15:10.227
	12.5	33.6	10.2		1533.0	1.2	78.0	14.5	37.0	21.5	203.0	13.8	19.6	0.205	0.105	60.3	14:15:10.492
	12.5	33.6	10.2		1533.0	1.2	78.0	14.5	37.0	21.5	203.0	13.8	19.6	0.205	0.105	77.9	14:15:10.996
	12.5	33.6	10.2		1533.0	1.2	78.0	14.5	37.0	21.5	203.0	13.7	19.6	0.205	0.105	77.9	14:15:11.231
	12.5	33.6	10.2		1533.0	1.2	78.0	14.5	37.0	21.5	203.0	13.7	19.6	0.205	0.105	77.9	14:15:11.484
	12.5	33.6	10.2		1533.0	1.2	78.0	14.5	37.0	21.5	203.0	13.7	19.6	0.205	0.105	77.9	14:15:11.484
	12.5	33.6	10.2		1533.0	1.2	78.0	14.5	37.0	21.5	203.0	13.7	9.8	0.205	0.105	77.9	14:15:11.731
	12.5	33.6	10.2		1533.0	1.2	78.0	14.5	37.0	21.5	203.0	13.7	9.8	0.205	0.105	77.9	14:15:11.987
	0.0	33.6	10.2		1533.0	1.2	78.0	14.5	37.0	21.5	203.0	13.7	9.8	0.205	0.105	77.9	14:15:12.244
	0.0	25.0	10.2		1533.0	1.2	78.0	14.5	37.0	21.5	203.0	13.7	9.8	0.205	0.105	77.9	14:15:12.496
	0.0	25.0	10.2		1536.0	1.2	78.0	14.5	37.0	21.5	203.0	13.7	9.8	0.205	0.105	77.9	14:15:12.749
	0.0	25.0	10.2		1536.0	1.2	78.0	14.5	38.0	21.5	203.0	13.7	9.8	0.205	0.105	77.9	14:15:13.014
	0.0	25.0	10.2		1536.0	1.2	78.0	14.5	38.0	23.0	203.0	13.7	9.8	0.205	0.105	77.9	14:15:13.262
	0.0	25.0	10.2		1536.0	1.2	78.0	14.5	38.0	23.0	203.0	13.7	9.8	0.205	0.105	77.9	14:15:13.511
	0.0	25.0	10.2		1536.0	0.8	78.0	14.5	38.0	23.0	203.0	13.7	9.8	0.205	0.105	77.9	14:15:13.778
	0.0	25.0	10.2		1536.0	0.8	78.0	13.3	38.0	23.0	203.0	13.7	9.8	0.205	0.105	77.9	14:15:14.030
	0.0	25.0	10.2		1536.0	0.8	78.0	13.3	38.0	23.0	203.0	13.7	9.8	0.205	0.105	77.9	14:15:14.280
	0.0	25.0	10.2		1536.0	0.8	78.0	13.3	38.0	23.0	203.0	13.7	9.8	0.205	0.025	77.9	14:15:14.530
	0.0	25.0	4.7		1536.0	0.8	78.0	13.3	38.0	23.0	203.0	13.7	9.8	0.205	0.025	77.9	14:15:14.530
	0.0	25.0	4.7		1536.0	0.8	78.0	13.3	38.0	23.0	203.0	13.7	9.8	0.03	0.025	77.9	14:15:14.776
	0.0	25.0	4.7		1536.0	0.8	78.0	13.3	38.0	23.0	203.0	13.7	9.8	0.03	0.025	77.9	14:15:15.020
	0.0	25.0	4.7		1536.0	0.8	78.0	13.3	38.0	23.0	203.0	13.7	9.8	0.03	0.025	74.4	14:15:15.527
	0.0	25.0	4.7		1536.0	0.8	78.0	13.3	38.0	23.0	203.0	13.8	9.8	0.03	0.025	74.4	14:15:15.764
	0.0	25.0	4.7		1536.0	0.8	78.0	13.3	38.0	23.0	203.0	13.8	9.8	0.03	0.025	74.4	14:15:16.021
	0.0	25.0	4.7		1536.0	0.8	78.0	13.3	38.0	23.0	203.0	13.8	9.8	0.03	0.025	74.4	14:15:16.021
	0.0	25.0	4.7		1536.0	0.8	78.0	13.3	38.0	23.0	203.0	13.8	21.2	0.03	0.025	74.4	14:15:16.266
	0.0	25.0	4.7		1536.0	0.8	78.0	13.3	38.0	23.0	201.0	13.8	21.2	0.03	0.025	74.4	14:15:16.506
	15.6	25.0	4.7		1536.0	0.8	78.0	13.3	38.0	23.0	201.0	13.8	21.2	0.03	0.025	74.4	14:15:16.756
	15.6	14.8	4.7		1536.0	0.8	78.0	13.3	38.0	23.0	201.0	13.8	21.2	0.03	0.025	74.4	14:15:17.000
	15.6	14.8	4.7		1463.0	0.8	78.0	13.3	38.0	23.0	201.0	13.8	21.2	0.03	0.025	74.4	14:15:17.249
	15.6	14.8	4.7		1463.0	0.8	78.0	13.3	37.0	23.0	201.0	13.8	21.2	0.03	0.025	74.4	14:15:17.527
	15.6	14.8	4.7		1463.0	0.8	78.0	13.3	37.0	25.5	201.0	13.8	21.2	0.03	0.025	74.4	14:15:17.777
	15.6	14.8	4.7		1463.0	0.8	80.0	13.3	37.0	25.5	201.0	13.8	21.2	0.03	0.025	74.4	14:15:18.053
	15.6	14.8	4.7		1463.0	0.7	80.0	13.3	37.0	25.5	201.0	13.8	21.2	0.03	0.025	74.4	14:15:18.302
	15.6	14.8	4.7		1463.0	0.7	80.0	12.5	37.0	25.5	201.0	13.8	21.2	0.03	0.025	74.4	14:15:18.556
	15.6	14.8	4.7		1463.0	0.7	80.0	12.5	37.0	25.5	201.0	13.8	21.2	0.03	0.025	74.4	14:15:18.801
	15.6	14.8	4.7		1463.0	0.7	80.0	12.5	37.0	25.5	201.0	13.8	21.2	0.03	0.68	74.4	14:15:19.050
	15.6	14.8	13.3		1463.0	0.7	80.0	12.5	37.0	25.5	201.0	13.8	21.2	0.03	0.68	74.4	14:15:19.050
	15.6	14.8	13.3		1463.0	0.7	80.0	12.5	37.0	25.5	201.0	13.8	21.2	0.105	0.68	74.4	14:15:19.303
	15.6	14.8	13.3		1463.0	0.7	80.0	12.5	37.0	25.5	201.0	13.8	21.2	0.105	0.68	74.4	14:15:19.553
	15.6	14.8	13.3		1463.0	0.7	80.0	12.5	37.0	25.5	201.0	13.8	21.2	0.105	0.68	108.6	14:15:20.050
	15.6	14.8	13.3		1463.0	0.7	80.0	12.5	37.0	25.5	201.0	13.6	21.2	0.105	0.68	108.6	14:15:20.285
	15.6	14.8	13.3		1463.0	0.7	80.0	12.5	37.0	25.5	201.0	13.6	21.2	0.105	0.68	108.6	14:15:20.541
	15.6	14.8	13.3		1463.0	0.7	80.0	12.5	37.0	25.5	201.0	13.6	21.2	0.105	0.68	108.6	14:15:20.541
	15.6	14.8	13.3		1463.0	0.7	80.0	12.5	37.0	25.5	201.0	13.6	11.8	0.105	0.68	108.6	14:15:20.783
	15.6	14.8	13.3		1463.0	0.7	80.0	12.5	37.0	25.5	199.0	13.6	11.8	0.105	0.68	108.6	14:15:21.030
	0.0	14.8	13.3		1463.0	0.7	80.0	12.5	37.0	25.5	199.0	13.6	11.8	0.105	0.68	108.6	14:15:21.303
	0.0	14.8	13.3		1463.0	0.7	80.0	12.5	37.0	25.5	199.0	13.6	11.8	0.105	0.68	108.6	14:15:21.573
	0.0	14.8	13.3		1560.0	0.7	80.0	12.5	37.0	25.5	199.0	13.6	11.8	0.105	0.68	108.6	14:15:21.842
	0.0	14.8	13.3		1560.0	0.7	80.0	12.5	35.0	25.5	199.0	13.6	11.8	0.105	0.68	108.6	14:15:22.115
	0.0	14.8	13.3		1560.0	0.7	80.0	12.5	35.0	25.0	199.0	13.6	11.8	0.105	0.68	108.6	14:15:22.356
	0.0	14.8	13.3		1560.0	0.7	80.0	12.5	35.0	25.0	199.0	13.6	11.8	0.105	0.68	108.6	14:15:22.602
	0.0	14.8	13.3		1560.0	0.2	80.0	12.5	35.0	25.0	199.0	13.6	11.8	0.105	0.68	108.6	14:15:22.853
	0.0	14.8	13.3		1560.0	0.2	80.0	11.0	35.0	25.0	199.0	13.6	11.8	0.105	0.68	108.6	14:15:23.120
	0.0	14.8	13.3		1560.0	0.2	80.0	11.0	35.0	25.0	199.0	13.6	11.8	0.105	0.68	108.6	14:15:23.371
	0.0	14.8	13.3		1560.0	0.2	80.0	11.0	35.0	25.0	199.0	13.6	11.8	0.105	0.0	108.6	14:15:23.620
	0.0	14.8	0.0		1560.0	0.2	80.0	11.0	35.0	25.0	199.0	13.6	11.8	0.105	0.0	108.6	14:15:23.620
	0.0	14.8	0.0		1560.0	0.2	80.0	11.0	35.0	25.0	199.0	13.6	11.8	0.0	0.0	108.6	14:15:23.868
